gene	gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000064547.14	LPAR2	182.9469332	0.407609464	0.144308738	2.82456536	0.004734479	0.049793576
ENSG00000196396.10	PTPN1	272.0353545	0.40585831	0.087695576	4.628036318	3.69E-06	0.000345129
ENSG00000116688.18	MFN2	543.1951069	0.403430474	0.122485485	3.293700264	0.000988779	0.018463516
ENSG00000167460.17	TPM4	847.1034894	0.403113864	0.142282474	2.833194099	0.004608539	0.049179553
ENSG00000000938.13	FGR	1188.177641	0.400265756	0.129648295	3.087319859	0.002019701	0.029422545
ENSG00000123908.12	AGO2	660.9878311	0.399767569	0.134467761	2.97296218	0.002949408	0.036661009
ENSG00000188542.10	DUSP28	21.54215107	0.396206617	0.137581902	2.879787327	0.003979435	0.045003553
ENSG00000080546.13	SESN1	78.43583849	0.388093229	0.132675259	2.925136384	0.003443053	0.040725886
ENSG00000116691.11	MIIP	107.4519826	0.384069073	0.130060908	2.952993934	0.003147081	0.038355055
ENSG00000164088.18	PPM1M	169.1720649	0.383438157	0.118670118	3.231126439	0.001233034	0.021197622
ENSG00000180104.16	EXOC3	175.0494858	0.380736178	0.069777885	5.456401837	4.86E-08	1.05E-05
ENSG00000197818.12	SLC9A8	232.026586	0.380288619	0.119232755	3.18946434	0.001425367	0.023356858
ENSG00000127824.15	TUBA4A	374.5848381	0.370107731	0.126073181	2.935657907	0.003328412	0.039818421
ENSG00000214021.16	TTLL3	71.06938666	0.36907696	0.126568904	2.916016085	0.003545322	0.04155501
ENSG00000177156.11	TALDO1	577.1390373	0.368896492	0.110077239	3.351251324	0.000804473	0.01612489
ENSG00000175221.15	MED16	217.1631003	0.368722656	0.11962747	3.082257415	0.002054371	0.029737184
ENSG00000135723.14	FHOD1	131.3443656	0.365168655	0.106147187	3.440210379	0.000581262	0.01313614
ENSG00000169241.19	SLC50A1	42.4442796	0.361733495	0.122952253	2.942064792	0.003260317	0.039244557
ENSG00000175727.14	MLXIP	622.2820797	0.357596362	0.117079076	3.054314878	0.002255752	0.031580526
ENSG00000130517.14	PGPEP1	96.00576645	0.350664467	0.103160642	3.39920789	0.000675813	0.014481713
ENSG00000102858.13	MGRN1	398.1269477	0.349756477	0.116405065	3.004649993	0.002658866	0.034465706
ENSG00000084112.15	SSH1	243.0420367	0.34745505	0.109966809	3.159635652	0.001579665	0.025101785
ENSG00000070010.19	UFD1	118.4997987	0.344112483	0.09420232	3.652908807	0.000259286	0.00767735
ENSG00000106012.18	IQCE	65.45340244	0.339075174	0.114063898	2.972677423	0.002952145	0.036661009
ENSG00000160796.18	NBEAL2	2024.710829	0.329567954	0.112245881	2.936125139	0.003323402	0.039811522
ENSG00000163956.13	LRPAP1	233.8154722	0.329536298	0.107600179	3.062599901	0.002194232	0.030955366
ENSG00000130309.11	COLGALT1	236.7600848	0.327918735	0.10994017	2.982701721	0.002857163	0.035911855
ENSG00000092841.19	MYL6	903.1628624	0.325878755	0.114866939	2.837010867	0.004553806	0.048829108
ENSG00000105220.17	GPI	206.1128292	0.325312325	0.090759112	3.584348912	0.00033792	0.009152003
ENSG00000111640.15	GAPDH	1654.00903	0.315646313	0.095619054	3.301081728	0.000963128	0.018208726
ENSG00000197943.10	PLCG2	545.9364761	0.301724234	0.09236508	3.266648314	0.001088288	0.019572129
ENSG00000127481.15	UBR4	1109.428733	0.290588551	0.078687596	3.692939746	0.000221677	0.006914482
ENSG00000169919.17	GUSB	103.486183	0.287595442	0.094642374	3.038759819	0.002375542	0.032645672
ENSG00000115548.17	KDM3A	286.8292726	0.283385527	0.087953236	3.22200227	0.001272981	0.021639096
ENSG00000068650.19	ATP11A	559.9538561	0.277444731	0.086708048	3.199757547	0.001375432	0.022812457
ENSG00000100266.19	PACSIN2	389.1778311	0.275771088	0.08773473	3.143237443	0.001670902	0.025811345
ENSG00000060971.19	ACAA1	165.9708882	0.264013325	0.076011519	3.47333308	0.000514037	0.012118489
ENSG00000163812.15	ZDHHC3	172.5808671	0.261133836	0.08644888	3.020673432	0.002522132	0.033566945
ENSG00000127526.15	SLC35E1	138.6470103	0.258329624	0.087675089	2.946442681	0.00321452	0.038874245
ENSG00000108509.21	CAMTA2	178.4684603	0.25441494	0.086284236	2.948568026	0.003192499	0.038839222
ENSG00000104687.14	GSR	185.7797046	0.253676114	0.086333249	2.938336217	0.00329979	0.039614888
ENSG00000179134.15	SAMD4B	144.8369328	0.250696203	0.077939734	3.216539092	0.001297469	0.021918869
ENSG00000105993.15	DNAJB6	328.1506676	0.247757343	0.082108813	3.017426919	0.002549305	0.033719005
ENSG00000130779.22	CLIP1	292.3193438	0.221176796	0.073431323	3.012022469	0.002595134	0.034026364
ENSG00000047056.16	WDR37	132.7679568	0.217432843	0.076859061	2.828981247	0.004669644	0.049483422
ENSG00000079805.19	DNM2	657.5191007	0.206094802	0.070079512	2.940870954	0.003272909	0.039361411
ENSG00000136715.19	SAP130	95.27679523	0.198821951	0.070391075	2.82453352	0.00473495	0.049793576
ENSG00000175203.17	DCTN2	112.1562498	0.18847599	0.063137665	2.98515935	0.002834306	0.035717374
ENSG00000074054.20	CLASP1	288.5102431	0.182277658	0.060991267	2.988586183	0.002802714	0.035456026
ENSG00000074755.15	ZZEF1	596.3823303	0.15152028	0.045499227	3.330172655	0.000867921	0.017077145
ENSG00000077549.19	CAPZB	686.1527269	0.146190642	0.050228935	2.910486612	0.003608664	0.04206513
ENSG00000131473.17	ACLY	208.3464573	-0.199834678	0.066351698	-3.011749269	0.00259747	0.034026364
ENSG00000101126.18	ADNP	221.5535634	-0.206074717	0.070989012	-2.902910068	0.003697128	0.042745719
ENSG00000168883.20	USP39	79.06392932	-0.207979444	0.063909478	-3.254281671	0.001136795	0.02004813
ENSG00000197724.11	PHF2	133.8643636	-0.210885564	0.069618348	-3.029166426	0.002452296	0.033133502
ENSG00000154001.14	PPP2R5E	111.4383272	-0.228278264	0.07699228	-2.964950048	0.003027321	0.037328753
ENSG00000157191.20	NECAP2	133.0636799	-0.233642654	0.073884424	-3.162272109	0.001565432	0.024933662
ENSG00000162419.13	GMEB1	58.29597708	-0.234131794	0.074181491	-3.156202301	0.00159838	0.025281438
ENSG00000122557.11	HERPUD2	174.0511419	-0.240105947	0.075069385	-3.19845363	0.001381668	0.022881975
ENSG00000244462.8	RBM12	131.2371661	-0.240687948	0.083049917	-2.898111836	0.003754167	0.043098721
ENSG00000149480.7	MTA2	167.8413431	-0.242275664	0.084987135	-2.850733385	0.004361853	0.047818302
ENSG00000198492.16	YTHDF2	97.11811168	-0.242379267	0.085065455	-2.84932665	0.004381187	0.047818302
ENSG00000174579.4	MSL2	245.8923455	-0.245217561	0.084146153	-2.914186251	0.003566171	0.041640916
ENSG00000037474.15	NSUN2	100.4234068	-0.248137443	0.082153395	-3.020416188	0.002524276	0.033566945
ENSG00000009954.11	BAZ1B	187.6580051	-0.248386806	0.082215965	-3.021150529	0.002518161	0.033566945
ENSG00000187764.12	SEMA4D	1104.423639	-0.250846629	0.064406758	-3.894725304	9.83E-05	0.003993847
ENSG00000134882.16	UBAC2	139.3629393	-0.250884063	0.06876143	-3.648616116	0.000263657	0.007789858
ENSG00000124226.11	RNF114	99.39246436	-0.251125518	0.079227278	-3.169685023	0.001526043	0.024564137
ENSG00000065526.12	SPEN	507.4468576	-0.255850116	0.056627558	-4.518120221	6.24E-06	0.000513035
ENSG00000154305.18	MIA3	147.9559591	-0.256699854	0.090674845	-2.830993029	0.004640373	0.049292681
ENSG00000163125.16	RPRD2	129.0199492	-0.262929394	0.080685062	-3.25871216	0.001119192	0.019840214
ENSG00000093000.19	NUP50	256.9036891	-0.265214202	0.093157102	-2.846956342	0.004413942	0.047872215
ENSG00000168522.13	FNTA	69.51832896	-0.26835019	0.090521943	-2.964476685	0.003031982	0.037338357
ENSG00000122705.17	CLTA	96.15640739	-0.268684805	0.08898417	-3.019467448	0.002532195	0.033566945
ENSG00000198830.11	HMGN2	238.974319	-0.268816137	0.079037067	-3.401140082	0.000671054	0.014453655
ENSG00000103479.17	RBL2	441.3162902	-0.27035252	0.09391974	-2.878548448	0.003995099	0.045143297
ENSG00000142227.11	EMP3	187.356299	-0.270612494	0.095507258	-2.833423342	0.004605235	0.049179553
ENSG00000143319.17	ISG20L2	70.55690358	-0.270910951	0.080555308	-3.363042814	0.000770884	0.015658583
ENSG00000167004.13	PDIA3	219.8718991	-0.271812238	0.082627123	-3.289624854	0.00100321	0.018530205
ENSG00000121281.13	ADCY7	548.2461043	-0.271870816	0.087588226	-3.103965317	0.001909457	0.028357698
ENSG00000132463.14	GRSF1	82.22704515	-0.272898682	0.085276064	-3.200179161	0.001373422	0.022806823
ENSG00000157259.8	GATAD1	39.20744298	-0.276621753	0.097857707	-2.826775353	0.00470193	0.049560884
ENSG00000096717.12	SIRT1	65.05837827	-0.278115602	0.09740451	-2.855264115	0.004300105	0.04732996
ENSG00000144233.11	AMMECR1L	35.76704223	-0.279262955	0.097366813	-2.868153393	0.004128753	0.04608134
ENSG00000146676.10	PURB	147.7424699	-0.281450744	0.093323074	-3.015875187	0.002562387	0.033794539
ENSG00000131446.17	MGAT1	471.2505738	-0.281494582	0.092952182	-3.028380578	0.002458682	0.033133502
ENSG00000067955.15	CBFB	85.66721636	-0.282129159	0.089503105	-3.152171754	0.001620609	0.025482065
ENSG00000143970.18	ASXL2	193.1382438	-0.282476821	0.098522141	-2.867140506	0.004141991	0.046191319
ENSG00000166439.6	RNF169	211.807146	-0.284090843	0.093531175	-3.037392018	0.002386349	0.03270448
ENSG00000006194.10	ZNF263	48.26201082	-0.284283669	0.099845046	-2.847248617	0.004409891	0.047872215
ENSG00000120802.14	TMPO	231.1014199	-0.286616879	0.099669425	-2.875675038	0.004031645	0.045405907
ENSG00000102974.16	CTCF	139.2840821	-0.288442478	0.080535663	-3.581549685	0.000341562	0.009159771
ENSG00000136100.14	VPS36	92.43686701	-0.289068338	0.09344336	-3.093513946	0.001978013	0.029063371
ENSG00000095139.14	ARCN1	154.2995375	-0.293910648	0.093909995	-3.129705716	0.001749815	0.026687123
ENSG00000029725.17	RABEP1	161.5240785	-0.294132097	0.085300291	-3.448195709	0.000564345	0.012911891
ENSG00000165527.7	ARF6	260.7275001	-0.296285266	0.087797179	-3.37465587	0.00073908	0.015236967
ENSG00000072121.17	ZFYVE26	158.6618611	-0.303938223	0.092978923	-3.268893774	0.001079688	0.019530859
ENSG00000064115.11	TM7SF3	50.87020014	-0.304362515	0.08970545	-3.392909958	0.000691544	0.01472632
ENSG00000170445.16	HARS1	60.74762166	-0.306818283	0.099203613	-3.092813612	0.001982686	0.029087952
ENSG00000146776.15	ATXN7L1	54.83606545	-0.306945345	0.107891599	-2.844942017	0.004441951	0.048006832
ENSG00000117036.12	ETV3	69.46670089	-0.308173347	0.081596801	-3.776782227	0.000158868	0.005489979
ENSG00000082641.16	NFE2L1	118.1697221	-0.308234748	0.089866573	-3.429915453	0.000603769	0.013406741
ENSG00000172432.19	GTPBP2	194.0370489	-0.308894763	0.108177545	-2.855442522	0.00429769	0.04732996
ENSG00000179950.14	PUF60	87.05957414	-0.309053531	0.104853319	-2.947484476	0.003203708	0.038871662
ENSG00000120616.16	EPC1	171.8038144	-0.309708319	0.091672439	-3.378423455	0.000729027	0.015123438
ENSG00000139192.12	TAPBPL	56.84445212	-0.311584847	0.10376649	-3.002750194	0.002675519	0.034465706
ENSG00000136280.17	CCM2	165.1257006	-0.311815333	0.10307023	-3.025270556	0.002484108	0.033341273
ENSG00000130559.19	CAMSAP1	80.5736938	-0.312283696	0.092301533	-3.383299142	0.000716206	0.014994185
ENSG00000134318.14	ROCK2	158.9543164	-0.313773638	0.102724653	-3.054511541	0.002254273	0.031580526
ENSG00000078687.17	TNRC6C	147.3147422	-0.313821251	0.11049585	-2.840117994	0.004509685	0.048432101
ENSG00000271601.4	LIX1L	70.24455063	-0.315097096	0.087765597	-3.590211951	0.000330409	0.009038247
ENSG00000028137.19	TNFRSF1B	1020.945443	-0.316010568	0.111199945	-2.841823049	0.004485638	0.048211779
ENSG00000170542.6	SERPINB9	135.9455662	-0.316213242	0.106530902	-2.968277157	0.002994742	0.037027376
ENSG00000105176.18	URI1	74.0207372	-0.31673658	0.102062459	-3.103360283	0.001913366	0.028357698
ENSG00000164091.12	WDR82	255.943607	-0.316981614	0.080029702	-3.960799609	7.47E-05	0.003343095
ENSG00000140612.14	SEC11A	99.87982833	-0.31762389	0.098456947	-3.226018079	0.001255254	0.021391037
ENSG00000111653.20	ING4	37.94221838	-0.317698104	0.090948254	-3.493174288	0.000477315	0.011511215
ENSG00000145860.12	RNF145	150.2332694	-0.318134788	0.099239756	-3.20571917	0.001347254	0.022564439
ENSG00000108424.11	KPNB1	480.5786806	-0.318622348	0.098322174	-3.24059503	0.001192805	0.020681315
ENSG00000151702.17	FLI1	350.0620058	-0.318926772	0.109983547	-2.899768012	0.003734389	0.043014208
ENSG00000183864.5	TOB2	77.64357139	-0.319729464	0.112448574	-2.843339439	0.00446435	0.048096585
ENSG00000140265.13	ZSCAN29	50.93640456	-0.320013474	0.08676033	-3.688476901	0.000225601	0.006998743
ENSG00000133104.14	SPART	54.23974663	-0.320511914	0.111823952	-2.866218808	0.00415407	0.046259726
ENSG00000131023.13	LATS1	103.0287263	-0.320866522	0.095068068	-3.375124037	0.000737824	0.015236462
ENSG00000100207.21	TCF20	230.0846514	-0.321232955	0.074236838	-4.327136799	1.51E-05	0.000991332
ENSG00000275066.5	SYNRG	223.0088108	-0.321454557	0.09588104	-3.352639458	0.000800449	0.016091501
ENSG00000161847.14	RAVER1	78.24719783	-0.322425074	0.114020231	-2.827788297	0.004687079	0.049483422
ENSG00000136827.12	TOR1A	58.31439814	-0.322695742	0.111545503	-2.892951598	0.003816401	0.0435932
ENSG00000176087.16	SLC35A4	69.54882387	-0.323298969	0.099043107	-3.264224836	0.00109764	0.019662453
ENSG00000179051.14	RCC2	176.1489292	-0.323765132	0.099626056	-3.249803767	0.001154847	0.020209817
ENSG00000186298.12	PPP1CC	144.1909474	-0.324150854	0.11038719	-2.936489773	0.003319498	0.039811522
ENSG00000188612.12	SUMO2	106.2800193	-0.324267304	0.111186804	-2.916418955	0.003540747	0.04155501
ENSG00000142546.14	NOSIP	102.2824077	-0.324648955	0.101386445	-3.202094279	0.001364323	0.022738723
ENSG00000136875.13	PRPF4	31.31829943	-0.325880419	0.110091889	-2.960076559	0.003075626	0.037753862
ENSG00000125651.14	GTF2F1	75.98562799	-0.326160666	0.11447055	-2.849297629	0.004381587	0.047818302
ENSG00000146109.5	ABT1	43.30072771	-0.326758523	0.095338608	-3.427347306	0.000609509	0.013484275
ENSG00000204138.13	PHACTR4	83.59902733	-0.327488661	0.101112873	-3.238842405	0.001200159	0.020738781
ENSG00000130816.17	DNMT1	216.396717	-0.328505933	0.115968422	-2.83271884	0.004615396	0.049180451
ENSG00000197043.14	ANXA6	323.4288429	-0.32950373	0.111773412	-2.947961628	0.003198768	0.038846244
ENSG00000132694.19	ARHGEF11	213.8650012	-0.329897813	0.109594418	-3.01016986	0.002611016	0.034138287
ENSG00000169813.17	HNRNPF	235.1686749	-0.330298068	0.08831112	-3.740163941	0.0001839	0.005991023
ENSG00000154945.7	ANKRD40	49.11504481	-0.331327927	0.111120194	-2.981707602	0.002866456	0.035995518
ENSG00000140931.20	CMTM3	85.37318472	-0.332585356	0.095273313	-3.49085536	0.000481477	0.011587956
ENSG00000173545.5	ZNF622	38.61372913	-0.334077128	0.103760284	-3.219701351	0.001283242	0.021732325
ENSG00000143106.13	PSMA5	58.86770868	-0.33437929	0.110319552	-3.031006593	0.002437399	0.033039225
ENSG00000105171.10	POP4	25.18334561	-0.336261956	0.116613186	-2.88356718	0.003931988	0.04472636
ENSG00000164168.8	TMEM184C	36.62652629	-0.337649911	0.118210334	-2.856348505	0.004285445	0.047250661
ENSG00000167085.13	PHB	45.64398542	-0.337685995	0.117472367	-2.874599409	0.004045404	0.045523301
ENSG00000106723.17	SPIN1	45.62797071	-0.337938513	0.117276868	-2.881544495	0.003957314	0.044910123
ENSG00000154174.8	TOMM70	49.39682273	-0.338212298	0.112390042	-3.009272819	0.002618738	0.034173786
ENSG00000184584.13	STING1	86.70520059	-0.338403955	0.106525557	-3.176739587	0.001489407	0.024202865
ENSG00000100462.16	PRMT5	39.52566538	-0.339146887	0.11078096	-3.061418563	0.002202909	0.031010337
ENSG00000136940.14	PDCL	28.32632336	-0.339554765	0.112984444	-3.005323149	0.002652988	0.034423279
ENSG00000196455.8	PIK3R4	71.19589231	-0.339920321	0.099705362	-3.409248143	0.000651422	0.014204329
ENSG00000197451.12	HNRNPAB	82.53069895	-0.340796507	0.111126775	-3.066736216	0.002164097	0.030704635
ENSG00000023318.8	ERP44	102.0851358	-0.342708046	0.115845463	-2.958320826	0.0030932	0.037903826
ENSG00000165934.13	CPSF2	119.2032999	-0.343484118	0.11389227	-3.015868566	0.002562443	0.033794539
ENSG00000071994.11	PDCD2	47.45284504	-0.343640998	0.104680374	-3.282764347	0.001027946	0.018808924
ENSG00000121067.19	SPOP	99.72797829	-0.343648612	0.09996786	-3.437590962	0.000586914	0.013190716
ENSG00000114745.14	GORASP1	67.74094684	-0.34427468	0.091191856	-3.775278797	0.000159829	0.005495373
ENSG00000175895.4	PLEKHF2	91.37888776	-0.344735941	0.095890637	-3.595094912	0.000324273	0.008960184
ENSG00000204227.5	RING1	37.46011627	-0.345364308	0.122117017	-2.828142359	0.004681898	0.049483422
ENSG00000052795.13	FNIP2	57.02114628	-0.345955794	0.118860714	-2.910598322	0.003607374	0.04206513
ENSG00000130338.13	TULP4	116.4124604	-0.346633137	0.111853032	-3.099005269	0.001941716	0.028684436
ENSG00000118620.13	ZNF430	56.56458637	-0.346668392	0.109232306	-3.173680075	0.001505195	0.024358155
ENSG00000198740.9	ZNF652	256.688536	-0.34709086	0.111438762	-3.114633124	0.001841738	0.027505172
ENSG00000120159.13	CAAP1	22.12207648	-0.347721895	0.114533894	-3.03597376	0.002397602	0.032813996
ENSG00000166326.7	TRIM44	147.0186882	-0.34844981	0.107980913	-3.22695744	0.001251141	0.021391037
ENSG00000136718.10	IMP4	41.51732416	-0.350177512	0.123607725	-2.832974325	0.004611709	0.049179553
ENSG00000115998.8	C2orf42	22.45202999	-0.350542221	0.113722928	-3.082423466	0.002053225	0.029737184
ENSG00000153879.9	CEBPG	49.9458895	-0.351573246	0.109140863	-3.221279706	0.001276195	0.021666749
ENSG00000177311.12	ZBTB38	96.97636256	-0.351582462	0.123339317	-2.85053031	0.004364639	0.047818302
ENSG00000010810.17	FYN	314.8929175	-0.351819805	0.10566901	-3.329451115	0.000870173	0.017090456
ENSG00000170234.13	PWWP2A	72.72725481	-0.352284791	0.081091103	-4.3443088	1.40E-05	0.000953554
ENSG00000007376.8	RPUSD1	34.69997352	-0.353128875	0.117560028	-3.003817554	0.002666152	0.034465706
ENSG00000158435.8	CNOT11	52.73012546	-0.353778177	0.092113294	-3.840685341	0.000122691	0.004626343
ENSG00000183530.14	PRR14L	225.6751731	-0.354087574	0.097604964	-3.62776193	0.000285889	0.00823287
ENSG00000167395.10	ZNF646	136.680975	-0.354248039	0.104954241	-3.375261775	0.000737455	0.015236462
ENSG00000172349.18	IL16	380.2715641	-0.354488308	0.109381367	-3.240847285	0.00119175	0.020681315
ENSG00000230989.7	HSBP1	57.75610432	-0.354670671	0.1222155	-2.90201055	0.003707761	0.042745719
ENSG00000171603.18	CLSTN1	148.1302317	-0.355639516	0.123561894	-2.878229719	0.003999138	0.045151559
ENSG00000108021.20	TASOR2	184.7782187	-0.355990532	0.099804436	-3.566880859	0.000361256	0.009410571
ENSG00000168564.6	CDKN2AIP	37.5347336	-0.356551734	0.122969251	-2.89951944	0.003737352	0.043014208
ENSG00000189114.8	BLOC1S3	34.92544012	-0.357735799	0.100485936	-3.560058386	0.000370772	0.009585848
ENSG00000142687.18	KIAA0319L	195.1273577	-0.357770499	0.105230861	-3.39986288	0.000674197	0.014469784
ENSG00000079785.16	DDX1	64.95220554	-0.359615884	0.127172911	-2.827771108	0.004687331	0.049483422
ENSG00000176390.12	CRLF3	158.0003613	-0.359742821	0.117798729	-3.053876936	0.002259047	0.031594258
ENSG00000179562.3	GCC1	85.29838298	-0.359966473	0.100020494	-3.598927149	0.000319533	0.008883139
ENSG00000107882.12	SUFU	46.07755127	-0.36037644	0.11542969	-3.12204286	0.001796008	0.027239453
ENSG00000182150.19	ERCC6L2	126.0581176	-0.361733735	0.120349116	-3.00570329	0.002649674	0.034412989
ENSG00000163820.15	FYCO1	100.1194801	-0.363775159	0.111930865	-3.249998631	0.001154056	0.020209817
ENSG00000107371.14	EXOSC3	24.42673931	-0.363794134	0.121877047	-2.984927371	0.002836457	0.035717374
ENSG00000106603.20	COA1	72.92710513	-0.364209901	0.110321862	-3.301339335	0.000962244	0.018208726
ENSG00000105341.19	DMAC2	29.41919904	-0.365481577	0.103426563	-3.533730262	0.000409739	0.010376507
ENSG00000242372.9	EIF6	33.7591032	-0.365527507	0.114475126	-3.193073644	0.00140767	0.023177891
ENSG00000163755.9	HPS3	57.48507067	-0.365936713	0.118343279	-3.092163045	0.001987037	0.029096555
ENSG00000168282.6	MGAT2	58.93055251	-0.366089558	0.121783437	-3.006070168	0.002646479	0.03440423
ENSG00000143977.14	SNRPG	33.36543205	-0.366301576	0.128569969	-2.849044603	0.004385073	0.047818302
ENSG00000118960.13	HS1BP3	61.45409462	-0.366640431	0.097792535	-3.749165834	0.000177424	0.005878238
ENSG00000185722.18	ANKFY1	195.6035341	-0.366642752	0.089906203	-4.078058461	4.54E-05	0.002270667
ENSG00000121289.18	CEP89	20.49728698	-0.367176217	0.116250635	-3.158487843	0.001585899	0.02517154
ENSG00000164244.21	PRRC1	57.51366684	-0.368238708	0.121458505	-3.031806681	0.002430948	0.033028541
ENSG00000124209.4	RAB22A	66.83916858	-0.369867005	0.120186682	-3.077437517	0.002087886	0.029999626
ENSG00000229474.8	PATL2	87.11251379	-0.37000711	0.116416854	-3.178295053	0.001481439	0.02415967
ENSG00000115904.14	SOS1	158.2923602	-0.370688788	0.085600225	-4.330465092	1.49E-05	0.000985946
ENSG00000004487.17	KDM1A	94.28298658	-0.370920949	0.103550711	-3.582022253	0.000340945	0.009159771
ENSG00000146433.10	TMEM181	68.07391184	-0.371410831	0.098944615	-3.753724546	0.000174226	0.005800461
ENSG00000074706.13	IPCEF1	84.05189658	-0.37225415	0.121151805	-3.072625701	0.002121844	0.030353511
ENSG00000136485.15	DCAF7	151.5852973	-0.372714695	0.118835973	-3.136379377	0.001710478	0.026233733
ENSG00000149346.15	SLX4IP	36.10757933	-0.373829089	0.117951572	-3.169343844	0.001527835	0.024564137
ENSG00000206527.10	HACD2	41.63475274	-0.373847127	0.120464809	-3.103372101	0.001913289	0.028357698
ENSG00000138363.15	ATIC	44.7715235	-0.374531953	0.124923169	-2.998098406	0.002716699	0.03472186
ENSG00000112763.17	BTN2A1	119.9651035	-0.374972435	0.128084732	-2.927534219	0.003416615	0.040483324
ENSG00000147364.17	FBXO25	27.58457002	-0.375046652	0.13071981	-2.869088101	0.004116571	0.046045094
ENSG00000104228.13	TRIM35	45.97710157	-0.375210303	0.117361969	-3.197034841	0.001388482	0.022945246
ENSG00000101138.12	CSTF1	24.00864905	-0.37553344	0.118465105	-3.169992032	0.001524431	0.024564137
ENSG00000139726.11	DENR	43.4607127	-0.375623926	0.101254562	-3.70969879	0.000207506	0.006579809
ENSG00000130544.12	ZNF557	31.42777001	-0.375752817	0.099218853	-3.787111092	0.000152409	0.005320671
ENSG00000127804.13	METTL16	52.82256248	-0.377834843	0.123366693	-3.062697353	0.002193518	0.030955366
ENSG00000145996.11	CDKAL1	61.82230602	-0.37815818	0.133512401	-2.832382433	0.004620255	0.04918621
ENSG00000198964.14	SGMS1	112.1713154	-0.37824161	0.109824957	-3.444040581	0.00057309	0.013016097
ENSG00000121058.5	COIL	22.60367555	-0.378860314	0.124851629	-3.034484346	0.002409473	0.032877345
ENSG00000174738.13	NR1D2	74.99739816	-0.379309641	0.123326923	-3.075643421	0.002100489	0.0300857
ENSG00000117899.11	MESD	44.44974712	-0.379343283	0.124814378	-3.039259483	0.002371605	0.032645672
ENSG00000168827.15	GFM1	56.47073806	-0.379617954	0.111943943	-3.391143306	0.000696017	0.01478682
ENSG00000125686.12	MED1	149.1921755	-0.379688034	0.085569454	-4.437191285	9.11E-06	0.000674195
ENSG00000108622.11	ICAM2	69.95520183	-0.380417748	0.114768832	-3.31464337	0.000917601	0.017566133
ENSG00000114904.13	NEK4	84.17854292	-0.380997776	0.10024012	-3.80085117	0.0001442	0.005139239
ENSG00000132383.12	RPA1	140.44985	-0.381002136	0.124177855	-3.068197109	0.002153545	0.030588857
ENSG00000213024.12	NUP62	68.71380735	-0.381623357	0.115855844	-3.293950014	0.000987901	0.018463516
ENSG00000132478.10	UNK	52.38336841	-0.381724436	0.116165646	-3.286035485	0.001016082	0.018641829
ENSG00000153029.16	MR1	74.85567543	-0.382490471	0.122672976	-3.117968463	0.001821023	0.027441931
ENSG00000006451.8	RALA	32.28608873	-0.3830749	0.117702418	-3.254605187	0.001135501	0.02004813
ENSG00000023902.14	PLEKHO1	269.36641	-0.384671426	0.128123169	-3.00235647	0.002678983	0.034465706
ENSG00000234127.9	TRIM26	120.348049	-0.385217717	0.093591503	-4.115947535	3.86E-05	0.002017636
ENSG00000124786.12	SLC35B3	20.66548468	-0.385440484	0.136459064	-2.824586887	0.004734161	0.049793576
ENSG00000169139.12	UBE2V2	24.27400054	-0.385571212	0.117040735	-3.294333472	0.000986554	0.018463516
ENSG00000105223.20	PLD3	146.0899844	-0.386234727	0.129697433	-2.977967396	0.002901668	0.036258867
ENSG00000146833.16	TRIM4	49.46319715	-0.387016686	0.115326831	-3.355825191	0.000791286	0.015954283
ENSG00000034510.6	TMSB10	1108.895901	-0.387556221	0.114089928	-3.396936315	0.000681448	0.014556758
ENSG00000115350.12	POLE4	23.11177136	-0.388285052	0.136509423	-2.844382774	0.004449756	0.04801515
ENSG00000181744.9	DIPK2A	118.7154502	-0.38959871	0.120041216	-3.245541173	0.001172276	0.020436231
ENSG00000198482.14	ZNF808	39.80084792	-0.3899774	0.109542872	-3.560043595	0.000370793	0.009585848
ENSG00000172954.14	LCLAT1	45.66386781	-0.390243005	0.132369967	-2.948123461	0.003197094	0.038846244
ENSG00000117222.14	RBBP5	54.13271063	-0.390374243	0.125817309	-3.102706977	0.001917594	0.028389543
ENSG00000166181.13	API5	98.34759766	-0.391748189	0.115804072	-3.382853308	0.000717369	0.014995547
ENSG00000135775.14	COG2	48.76910395	-0.392518914	0.127401653	-3.080956202	0.00206337	0.029804233
ENSG00000166801.17	FAM111A	115.3831453	-0.392923883	0.116130639	-3.383464417	0.000715775	0.014994185
ENSG00000108468.15	CBX1	35.025661	-0.393283221	0.138767907	-2.834107902	0.004595381	0.049179553
ENSG00000117597.18	UTP25	28.46886461	-0.395031741	0.136380853	-2.896533724	0.003773101	0.043279686
ENSG00000120889.13	TNFRSF10B	86.33745252	-0.395071342	0.10913284	-3.620095855	0.000294494	0.008427341
ENSG00000104660.19	LEPROTL1	106.2999117	-0.396504871	0.123849985	-3.201493085	0.001367174	0.022746919
ENSG00000144426.19	NBEAL1	63.62406222	-0.396567192	0.126556173	-3.133527055	0.00172719	0.026460317
ENSG00000181915.5	ADO	27.07552399	-0.397406848	0.121611717	-3.267833536	0.001083741	0.019552705
ENSG00000155561.15	NUP205	104.4549478	-0.398009034	0.111201633	-3.57916538	0.000344693	0.009189577
ENSG00000155100.11	OTUD6B	18.01717131	-0.398913154	0.140774347	-2.833706307	0.00460116	0.049179553
