gene	gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000132561.14	MATN2	2.260205439	1.408739208	0.583550441	2.414083014	0.015774868	0.046494521
ENSG00000224650.2	IGHV3-74	17.77665441	1.408622458	0.36057066	3.906647475	9.36E-05	0.0007335
ENSG00000167608.12	TMC4	7.124257122	1.407542868	0.364814553	3.8582421	0.000114205	0.000864813
ENSG00000138772.13	ANXA3	89.741762	1.407030099	0.321206323	4.380455788	1.18E-05	0.000132147
ENSG00000140044.13	JDP2	125.0334221	1.406444938	0.252177531	5.577201636	2.44E-08	7.42E-07
ENSG00000111335.14	OAS2	502.0981363	1.406233059	0.297810043	4.72191281	2.34E-06	3.44E-05
ENSG00000151726.15	ACSL1	2346.91916	1.406073564	0.288312744	4.876903968	1.08E-06	1.82E-05
ENSG00000127990.19	SGCE	4.447101065	1.405972438	0.502098339	2.800193365	0.0051072	0.018945633
ENSG00000060558.4	GNA15	82.82541876	1.403712953	0.212289865	6.612246662	3.79E-11	2.77E-09
ENSG00000166897.16	ELFN2	0.95853238	1.403257306	0.588895696	2.382862221	0.017178622	0.049974496
ENSG00000100836.11	PABPN1	48.09695327	1.402879056	0.258006737	5.437373733	5.41E-08	1.46E-06
ENSG00000138670.18	RASGEF1B	79.51961602	1.401746559	0.211569664	6.625461023	3.46E-11	2.60E-09
ENSG00000187122.17	SLIT1	6.949327073	1.398527967	0.332434431	4.206928751	2.59E-05	0.000250781
ENSG00000015479.20	MATR3	62.31244713	1.397822789	0.224615601	6.223177658	4.87E-10	2.54E-08
ENSG00000099338.23	CATSPERG	10.77479757	1.39541238	0.347645472	4.013894883	5.97E-05	0.000500307
ENSG00000068079.8	IFI35	90.31762739	1.393196537	0.239754831	5.810921636	6.21E-09	2.24E-07
ENSG00000266967.7	AARSD1	0.905391799	1.390816905	0.510032336	2.726919077	0.006392872	0.022652972
ENSG00000262246.6	CORO7	96.24039006	1.390053802	0.241475069	5.756510628	8.59E-09	2.95E-07
ENSG00000138642.15	HERC6	90.82660773	1.389478128	0.27864755	4.986507618	6.15E-07	1.13E-05
ENSG00000112299.8	VNN1	92.28123635	1.387853529	0.353111364	3.930356456	8.48E-05	0.000676022
ENSG00000211662.2	IGLV3-21	43.95051371	1.386667984	0.41480824	3.342913304	0.000829038	0.004346906
ENSG00000254402.7	LRRC24	2.452073064	1.386264956	0.448193691	3.093004173	0.001981413	0.008906895
ENSG00000137343.18	ATAT1	7.609691424	1.385991405	0.291243005	4.758883075	1.95E-06	2.97E-05
ENSG00000186193.9	SAPCD2	18.51137769	1.385095062	0.395309157	3.503827416	0.000458622	0.002678302
ENSG00000059378.13	PARP12	206.1444267	1.385003601	0.205556289	6.737831303	1.61E-11	1.31E-09
ENSG00000164741.15	DLC1	7.765690304	1.381854463	0.443475607	3.115964983	0.00183344	0.00833586
ENSG00000125319.15	HROB	4.955647901	1.379708501	0.366145459	3.768197771	0.00016443	0.001163959
ENSG00000114124.3	GRK7	2.247509062	1.379652258	0.550129851	2.507866563	0.012146253	0.037879884
ENSG00000025708.14	TYMP	710.2702685	1.377824319	0.250833254	5.492989047	3.95E-08	1.12E-06
ENSG00000110628.16	SLC22A18	46.22450772	1.37702681	0.274699244	5.012852564	5.36E-07	1.01E-05
ENSG00000019144.19	PHLDB1	1.757317318	1.376987192	0.528462398	2.605648381	0.009170055	0.03021366
ENSG00000176092.17	CRYBG2	2.136419121	1.370139755	0.399947295	3.42580078	0.00061299	0.00339042
ENSG00000108179.14	PPIF	169.5316171	1.36883473	0.221876627	6.16935073	6.86E-10	3.47E-08
ENSG00000274602.5	PI4KAP1	17.02055096	1.368349123	0.409064374	3.345070381	0.000822617	0.004324483
ENSG00000147439.13	BIN3	119.1174777	1.36612556	0.207819079	6.573629158	4.91E-11	3.47E-09
ENSG00000129173.13	E2F8	4.440726652	1.365030543	0.497915482	2.741490459	0.006116114	0.02190534
ENSG00000119986.7	AVPI1	4.212191978	1.362670729	0.378414876	3.600996723	0.000317	0.001975474
ENSG00000164105.4	SAP30	24.07030746	1.362653272	0.261590722	5.209103979	1.90E-07	4.24E-06
ENSG00000152128.13	TMEM163	2.861566947	1.356135031	0.440701283	3.077220522	0.002089407	0.009309335
ENSG00000128918.15	ALDH1A2	16.92972514	1.355497105	0.350077899	3.871987092	0.000107952	0.000824533
ENSG00000198369.10	SPRED2	13.96698878	1.355462705	0.29054891	4.665179102	3.08E-06	4.33E-05
ENSG00000188487.12	INSC	1.376554691	1.353226888	0.550030769	2.460274886	0.013883064	0.042060409
ENSG00000090924.15	PLEKHG2	97.94373781	1.353078896	0.219809884	6.155678139	7.48E-10	3.72E-08
ENSG00000225828.1	FAM229A	27.61855683	1.351121651	0.242725008	5.566470718	2.60E-08	7.82E-07
ENSG00000128805.15	ARHGAP22	6.658587153	1.35077819	0.385081921	3.507768392	0.000451882	0.002645507
ENSG00000177303.10	CASKIN2	1.3245781	1.350714896	0.484941291	2.785316326	0.005347553	0.019661554
ENSG00000177483.12	RBM44	11.6898412	1.350443636	0.278069695	4.85649339	1.19E-06	1.97E-05
ENSG00000128165.9	ADM2	5.769792091	1.34984348	0.309896351	4.355790174	1.33E-05	0.000144848
ENSG00000178127.13	NDUFV2	28.27761466	1.349795626	0.235494479	5.731750621	9.94E-09	3.37E-07
ENSG00000154451.14	GBP5	821.241331	1.349631438	0.380862657	3.543617132	0.000394678	0.00236455
ENSG00000158792.16	SPATA2L	44.12093266	1.347802056	0.289724936	4.65200571	3.29E-06	4.56E-05
ENSG00000177706.9	FAM20C	28.26882679	1.346961003	0.290167844	4.642006453	3.45E-06	4.73E-05
ENSG00000242028.8	HYPK	13.29936025	1.346330465	0.261444028	5.149593485	2.61E-07	5.55E-06
ENSG00000141526.18	SLC16A3	709.2840653	1.346124281	0.21861709	6.157452201	7.39E-10	3.70E-08
ENSG00000075218.19	GTSE1	6.22332195	1.346090784	0.310321416	4.337730864	1.44E-05	0.000154997
ENSG00000122952.17	ZWINT	8.889702035	1.345585857	0.305868153	4.399234917	1.09E-05	0.000122865
ENSG00000181790.11	ADGRB1	3.880604198	1.344637167	0.49563606	2.712952659	0.006668663	0.023426626
ENSG00000187997.11	C17orf99	5.041529741	1.344487686	0.516663325	2.60225106	0.009261403	0.030450663
ENSG00000183763.9	TRAIP	2.589067612	1.343944496	0.377821353	3.557089845	0.000374986	0.002260968
ENSG00000243238.1	IGKV2-30	16.33918953	1.342380757	0.491597386	2.730650724	0.006320942	0.022456607
ENSG00000020577.14	SAMD4A	20.01811681	1.341758896	0.230544348	5.819960053	5.89E-09	2.15E-07
ENSG00000161036.13	LRWD1	94.39240255	1.3410682	0.282274774	4.750931794	2.02E-06	3.06E-05
ENSG00000183250.12	LINC01547	1.367523418	1.338317717	0.537712032	2.488911607	0.012813482	0.039550032
ENSG00000204248.12	COL11A2	3.808545542	1.3366753	0.45263388	2.953104837	0.003145951	0.012882245
ENSG00000160789.24	LMNA	170.2284809	1.335995046	0.295569821	4.520065821	6.18E-06	7.74E-05
ENSG00000134809.9	TIMM10	26.57917817	1.334717553	0.299327799	4.45904977	8.23E-06	9.76E-05
ENSG00000141577.14	CEP131	23.45072503	1.333243552	0.305593144	4.362805838	1.28E-05	0.000141353
ENSG00000119669.5	IRF2BPL	301.4917347	1.331085088	0.22134076	6.013736872	1.81E-09	7.97E-08
ENSG00000117010.17	ZNF684	8.879271154	1.33056418	0.368947523	3.606377858	0.000310501	0.001946225
ENSG00000254709.8	IGLL5	16.88046442	1.328363228	0.318589921	4.169508018	3.05E-05	0.000287248
ENSG00000175063.17	UBE2C	9.479484315	1.327054356	0.263637905	5.033625023	4.81E-07	9.22E-06
ENSG00000189127.8	ANKRD34B	5.133573545	1.325297457	0.487919537	2.716221338	0.006603176	0.023254447
ENSG00000130813.18	SHFL	104.5354366	1.323764478	0.19390419	6.826899817	8.68E-12	7.56E-10
ENSG00000111206.13	FOXM1	10.52033923	1.322633559	0.264911061	4.992745697	5.95E-07	1.10E-05
ENSG00000196371.4	FUT4	61.43071187	1.321922861	0.203688568	6.489921722	8.59E-11	5.66E-09
ENSG00000144668.12	ITGA9	6.705892204	1.321789353	0.340749171	3.87906843	0.000104857	0.000803507
ENSG00000160325.15	CACFD1	14.25997015	1.320740057	0.321481205	4.108296341	3.99E-05	0.000359057
ENSG00000176170.14	SPHK1	23.44938738	1.320120727	0.2341142	5.63878965	1.71E-08	5.44E-07
ENSG00000172425.12	TTC36	1.68854488	1.319141694	0.538451468	2.449880394	0.014290367	0.043074247
ENSG00000119138.5	KLF9	176.0733615	1.318598328	0.225744201	5.841117172	5.19E-09	1.93E-07
ENSG00000116991.11	SIPA1L2	237.9019924	1.317755342	0.265009554	4.972482393	6.61E-07	1.20E-05
ENSG00000273604.2	EPOP	4.479561322	1.316878565	0.446148259	2.951661331	0.003160694	0.01293136
ENSG00000100359.21	SGSM3	3.667843706	1.316257116	0.368610732	3.570859454	0.000355812	0.002171329
ENSG00000167470.13	MIDN	818.1000723	1.316069681	0.237281343	5.546452435	2.92E-08	8.70E-07
ENSG00000137331.12	IER3	66.94677413	1.315787213	0.271383375	4.848444426	1.24E-06	2.04E-05
ENSG00000104856.14	RELB	125.6228898	1.314049659	0.226145773	5.810631098	6.22E-09	2.24E-07
ENSG00000164309.15	CMYA5	3.098797774	1.313574909	0.415700039	3.159910481	0.001578176	0.007425319
ENSG00000118520.15	ARG1	39.59088863	1.313510235	0.3262698	4.02584069	5.68E-05	0.000481423
ENSG00000130518.17	IQCN	71.0121228	1.313449756	0.261819915	5.016615165	5.26E-07	9.89E-06
ENSG00000095397.16	WHRN	14.80649539	1.312106955	0.381441596	3.439863318	0.000582008	0.003256062
ENSG00000228049.7	POLR2J2	5.318588981	1.311651485	0.300606439	4.363351259	1.28E-05	0.000141244
ENSG00000074660.16	SCARF1	137.5592463	1.310028308	0.298139551	4.394010462	1.11E-05	0.000125355
ENSG00000198933.9	TBKBP1	71.95907531	1.308628799	0.250713186	5.219624938	1.79E-07	4.06E-06
ENSG00000162512.16	SDC3	11.40508045	1.308222296	0.318481245	4.107690226	4.00E-05	0.000359519
ENSG00000185201.17	IFITM2	955.4818941	1.306738347	0.282020037	4.633494705	3.60E-06	4.89E-05
ENSG00000130844.19	ZNF331	47.19070235	1.306443962	0.258442718	5.055061995	4.30E-07	8.41E-06
ENSG00000170049.10	KCNAB3	6.894409829	1.305733113	0.321270835	4.064275278	4.82E-05	0.000420847
ENSG00000198208.12	RPS6KL1	2.141269384	1.303980797	0.480674393	2.712815195	0.00667143	0.023430514
ENSG00000100644.17	HIF1A	580.3640367	1.302812262	0.196198052	6.640291539	3.13E-11	2.39E-09
ENSG00000160408.16	ST6GALNAC6	5.739703174	1.302122407	0.386859051	3.365883264	0.00076299	0.004064001
ENSG00000069696.7	DRD4	1.549093236	1.301909178	0.540557076	2.408458305	0.016020056	0.047148268
ENSG00000123191.16	ATP7B	37.61326216	1.301321318	0.36956315	3.521242092	0.00042953	0.002534624
ENSG00000198848.13	CES1	50.25039309	1.300709147	0.333462966	3.900610495	9.60E-05	0.000749082
ENSG00000105971.15	CAV2	9.522491627	1.298322409	0.463756161	2.799579861	0.005116916	0.018971701
ENSG00000121742.19	GJB6	1.804280545	1.297286214	0.444947115	2.915596417	0.003550094	0.01417126
ENSG00000196843.17	ARID5A	202.4643053	1.296279839	0.24267149	5.341706344	9.21E-08	2.27E-06
ENSG00000196923.14	PDLIM7	257.3323455	1.296024581	0.21888806	5.920946892	3.20E-09	1.30E-07
ENSG00000066336.12	SPI1	953.8720851	1.295041994	0.224447783	5.76990325	7.93E-09	2.76E-07
ENSG00000114315.4	HES1	2.533877325	1.294488293	0.473352625	2.73472296	0.00624328	0.022253508
ENSG00000131584.19	ACAP3	111.2386504	1.294165424	0.305782892	4.232301606	2.31E-05	0.000228479
ENSG00000243789.11	JMJD7	3.088013964	1.293578809	0.399158205	3.240767181	0.001192085	0.005871603
ENSG00000149527.18	PLCH2	22.91495296	1.292093625	0.359837237	3.590772414	0.000329699	0.002039307
ENSG00000173212.5	MAB21L3	7.879593455	1.292044705	0.419400236	3.08069618	0.002065173	0.009218821
ENSG00000176597.12	B3GNT5	80.52424284	1.291548373	0.290351072	4.448230077	8.66E-06	0.000101695
ENSG00000132465.12	JCHAIN	468.0000634	1.290592973	0.434599286	2.969615952	0.002981723	0.012363988
ENSG00000130158.14	DOCK6	4.836367806	1.289481618	0.467098763	2.760618782	0.005769197	0.020875587
ENSG00000182224.12	CYB5D1	4.551055325	1.289481186	0.283505941	4.548339205	5.41E-06	6.89E-05
ENSG00000138834.14	MAPK8IP3	271.729753	1.288756517	0.268840563	4.793757693	1.64E-06	2.58E-05
ENSG00000237649.8	KIFC1	8.236625087	1.288213811	0.346308662	3.719842877	0.000199347	0.001359971
ENSG00000198019.13	FCGR1B	43.15493527	1.28761427	0.377125937	3.41428192	0.000639504	0.003510927
ENSG00000125148.7	MT2A	156.0102093	1.287599873	0.328350375	3.921420443	8.80E-05	0.000696872
ENSG00000178685.14	PARP10	297.4662591	1.286591195	0.254639538	5.052597897	4.36E-07	8.50E-06
ENSG00000184786.6	DYNLT2	2.943166563	1.286419877	0.392942585	3.273811308	0.001061074	0.005309133
ENSG00000009830.13	POMT2	12.39598178	1.28618758	0.242351466	5.307116982	1.11E-07	2.67E-06
ENSG00000068976.14	PYGM	29.77922441	1.286132927	0.229371636	5.607201253	2.06E-08	6.42E-07
ENSG00000157193.18	LRP8	32.0350541	1.285881591	0.186608924	6.890782933	5.55E-12	4.99E-10
ENSG00000002549.13	LAP3	159.0430008	1.285581813	0.250017141	5.141974707	2.72E-07	5.72E-06
ENSG00000198720.13	ANKRD13B	2.806708464	1.285003889	0.465243851	2.7620008	0.005744834	0.020816881
ENSG00000132661.4	NXT1	22.40891822	1.283110619	0.271420429	4.727391469	2.27E-06	3.36E-05
ENSG00000149591.17	TAGLN	19.18791162	1.282745742	0.273435375	4.691220887	2.72E-06	3.89E-05
ENSG00000171860.5	C3AR1	62.58168448	1.282668856	0.296807142	4.321556578	1.55E-05	0.00016455
ENSG00000179532.13	DNHD1	76.6414628	1.282393716	0.227938635	5.626048058	1.84E-08	5.84E-07
ENSG00000167508.12	MVD	45.06585546	1.281479062	0.246489778	5.19891361	2.00E-07	4.42E-06
ENSG00000117298.16	ECE1	755.0451114	1.280885001	0.19754072	6.484156794	8.92E-11	5.83E-09
ENSG00000182759.4	MAFA	4.468640022	1.280071675	0.489989429	2.612447532	0.008989649	0.029765164
ENSG00000174844.14	DNAH12	3.015863191	1.279739227	0.463964164	2.758271706	0.005810788	0.020998277
ENSG00000168811.7	IL12A	1.187977342	1.278999397	0.436730217	2.928580043	0.003405141	0.013689425
ENSG00000242371.1	IGKV1-39	5.496331391	1.275936737	0.461278067	2.766090193	0.005673284	0.020628131
ENSG00000106976.21	DNM1	13.95923044	1.275771458	0.326876339	3.902917732	9.50E-05	0.000742796
ENSG00000231989.5	PPP1R2B	0.731900826	1.275719931	0.520746874	2.449788938	0.014293997	0.043074247
ENSG00000119227.8	PIGZ	2.059428554	1.275109536	0.514573724	2.477991929	0.013212413	0.040559638
ENSG00000129474.16	AJUBA	3.065134887	1.274998593	0.516109464	2.470403437	0.013496075	0.041250996
ENSG00000136379.12	ABHD17C	6.156578541	1.274362448	0.352269232	3.61758091	0.000297369	0.001884764
ENSG00000156587.16	UBE2L6	261.7668716	1.273458072	0.258623213	4.923989835	8.48E-07	1.49E-05
ENSG00000213928.9	IRF9	41.19213487	1.272716173	0.242979494	5.237957126	1.62E-07	3.71E-06
ENSG00000211679.2	IGLC3	90.05942518	1.272462707	0.336286834	3.783861207	0.000154414	0.00110525
ENSG00000197774.14	EME2	49.79884062	1.272457355	0.288264002	4.414208311	1.01E-05	0.000115869
ENSG00000172638.13	EFEMP2	9.724358299	1.268780752	0.339090829	3.74171356	0.00018277	0.001268477
ENSG00000151006.7	PRSS53	3.360065573	1.267699866	0.442820876	2.862782524	0.004199387	0.016186331
ENSG00000143801.18	PSEN2	2.334623613	1.266676414	0.369701114	3.426217463	0.00061205	0.00338655
ENSG00000004838.14	ZMYND10	2.245943398	1.266492647	0.477232882	2.653825197	0.007958504	0.026971018
ENSG00000007944.15	MYLIP	212.1830758	1.265604643	0.18575127	6.813437356	9.53E-12	8.13E-10
ENSG00000067082.15	KLF6	1052.48936	1.263653365	0.166427397	7.592820601	3.13E-14	5.30E-12
ENSG00000175643.10	RMI2	8.427611053	1.263568732	0.301877958	4.18569391	2.84E-05	0.000270772
ENSG00000109047.8	RCVRN	2.298411952	1.26295946	0.485814156	2.599676119	0.009331178	0.030615895
ENSG00000248099.4	INSL3	4.234149973	1.262678365	0.348945378	3.618555925	0.000296251	0.001878522
ENSG00000167210.17	LOXHD1	33.87391855	1.261914936	0.284317659	4.43839803	9.06E-06	0.000105462
ENSG00000089169.15	RPH3A	21.01849623	1.26187056	0.401838511	3.140242973	0.001688078	0.007830173
ENSG00000118432.13	CNR1	3.761564689	1.261664833	0.432572873	2.916652688	0.003538095	0.014139358
ENSG00000083454.22	P2RX5	31.82408763	1.261383794	0.249117315	5.063412773	4.12E-07	8.07E-06
ENSG00000128298.18	BAIAP2L2	1.808037014	1.261102679	0.49818414	2.53139869	0.011360863	0.035906535
ENSG00000160179.19	ABCG1	119.48743	1.261058691	0.208458477	6.049447879	1.45E-09	6.55E-08
ENSG00000073605.19	GSDMB	29.83667897	1.260798728	0.242552394	5.198046929	2.01E-07	4.43E-06
ENSG00000074855.11	ANO8	28.58566997	1.259336087	0.268193566	4.695623777	2.66E-06	3.83E-05
ENSG00000101335.10	MYL9	475.4699262	1.259048544	0.403092495	3.123473049	0.001787302	0.008170157
ENSG00000141682.12	PMAIP1	46.69263375	1.259005607	0.264656481	4.75713121	1.96E-06	2.99E-05
ENSG00000013573.17	DDX11	29.70664897	1.258925392	0.30498997	4.127759984	3.66E-05	0.000334662
ENSG00000095066.12	HOOK2	15.67244267	1.256216478	0.250363944	5.017561465	5.23E-07	9.86E-06
ENSG00000211666.2	IGLV2-14	59.52957238	1.255342883	0.351926318	3.56706168	0.000361007	0.002196382
ENSG00000131187.10	F12	7.750688007	1.254978604	0.421309419	2.978757529	0.002894197	0.012097007
ENSG00000145555.15	MYO10	11.33126983	1.254598231	0.338628672	3.704937991	0.000211442	0.001427995
ENSG00000164687.11	FABP5	5.356496816	1.254020357	0.327238943	3.832124453	0.000127041	0.000945317
ENSG00000117013.17	KCNQ4	2.131875055	1.251304419	0.523352038	2.390942097	0.016805203	0.04909053
ENSG00000211962.2	IGHV1-46	18.13356015	1.250606016	0.408841143	3.05890451	0.002221479	0.009780469
ENSG00000096060.15	FKBP5	539.9985324	1.25008298	0.252057624	4.959512675	7.07E-07	1.27E-05
ENSG00000100902.11	PSMA6	21.41968337	1.24919424	0.214031744	5.836490511	5.33E-09	1.98E-07
ENSG00000197705.10	KLHL14	25.86131753	1.248943641	0.275503485	4.533313405	5.81E-06	7.36E-05
ENSG00000205578.6	POM121B	1.390464396	1.248753714	0.47351223	2.637215333	0.008358975	0.028005848
ENSG00000141232.5	TOB1	154.5179593	1.24791509	0.232393074	5.369846295	7.88E-08	2.00E-06
ENSG00000258315.5	C17orf49	6.009155882	1.247121639	0.368094671	3.388045894	0.000703925	0.003795225
ENSG00000176788.9	BASP1	359.2400027	1.24615763	0.302218071	4.123372322	3.73E-05	0.000340883
ENSG00000205784.4	ARRDC5	10.79683053	1.245844167	0.288383326	4.32009778	1.56E-05	0.000165517
ENSG00000126262.5	FFAR2	357.1773001	1.244609476	0.320512733	3.883182629	0.000103098	0.000792177
ENSG00000132274.16	TRIM22	768.6755199	1.24413087	0.209761262	5.931175554	3.01E-09	1.23E-07
ENSG00000171044.11	XKR6	17.11250939	1.242710153	0.282315516	4.401848581	1.07E-05	0.000121687
ENSG00000141994.16	DUS3L	37.21227181	1.241024615	0.263048	4.717863711	2.38E-06	3.49E-05
ENSG00000108963.19	DPH1	29.92860085	1.240081948	0.262383576	4.726217885	2.29E-06	3.37E-05
ENSG00000150630.4	VEGFC	4.993510065	1.240036685	0.399550532	3.10357911	0.001911951	0.008644199
ENSG00000278588.2	H2BC10	35.5438001	1.239631943	0.223783598	5.539422693	3.03E-08	9.02E-07
ENSG00000131037.15	EPS8L1	2.735275692	1.238047079	0.504005132	2.456417605	0.014032998	0.042450871
ENSG00000283199.3	C13orf46	24.82612199	1.23766405	0.335584077	3.688089316	0.000225944	0.001502216
ENSG00000160360.13	GPSM1	9.457570275	1.237449433	0.366682136	3.374719712	0.000738909	0.003955139
ENSG00000158163.15	DZIP1L	1.447470215	1.235912267	0.48945342	2.525086589	0.011566979	0.036378766
ENSG00000078018.21	MAP2	6.790900397	1.232514061	0.415674778	2.965092243	0.003025922	0.012495871
ENSG00000123975.5	CKS2	8.184098927	1.231478313	0.342338384	3.597254556	0.000321594	0.001997929
ENSG00000198915.12	RASGEF1A	16.24362357	1.231324258	0.291920951	4.218005778	2.46E-05	0.000240641
ENSG00000197483.10	ZNF628	34.68874424	1.231201455	0.242224366	5.0828968	3.72E-07	7.38E-06
ENSG00000213347.10	MXD3	68.899192	1.230661205	0.213219035	5.771816777	7.84E-09	2.74E-07
ENSG00000171222.11	SCAND1	78.59364034	1.230308056	0.238955138	5.148698899	2.62E-07	5.56E-06
ENSG00000140961.14	OSGIN1	9.806507247	1.229394913	0.265859713	4.624224171	3.76E-06	5.09E-05
ENSG00000143546.10	S100A8	2251.93698	1.229244034	0.299364373	4.106180112	4.02E-05	0.000361186
ENSG00000182747.5	SLC35D3	3.178028507	1.22620066	0.468814374	2.615535548	0.008908765	0.029518125
ENSG00000105711.14	SCN1B	27.36151205	1.224501257	0.246257963	4.972433134	6.61E-07	1.20E-05
ENSG00000137757.11	CASP5	26.92475132	1.223541647	0.428333892	2.856513738	0.004283215	0.016455519
ENSG00000205189.12	ZBTB10	99.41811843	1.221874262	0.205653312	5.941427604	2.83E-09	1.17E-07
ENSG00000165716.11	DIPK1B	15.86786801	1.221472661	0.338698906	3.606367302	0.000310514	0.001946225
ENSG00000010310.9	GIPR	3.846443073	1.221427696	0.409388318	2.983543114	0.002849319	0.011955451
ENSG00000239855.1	IGKV1-6	5.551992058	1.220878164	0.477055173	2.559196991	0.010491427	0.033579704
ENSG00000177575.13	CD163	328.0679647	1.220861713	0.252821366	4.828949921	1.37E-06	2.20E-05
ENSG00000175197.13	DDIT3	49.82516618	1.220437913	0.262330929	4.652283731	3.28E-06	4.56E-05
ENSG00000189350.13	TOGARAM2	7.296640822	1.220342342	0.336847249	3.62283601	0.000291391	0.001851859
ENSG00000111665.12	CDCA3	1.918887451	1.219345102	0.405546918	3.0066684	0.002641277	0.011272562
ENSG00000183762.13	KREMEN1	109.2221942	1.21815196	0.277752758	4.385742079	1.16E-05	0.000129881
ENSG00000196428.12	TSC22D2	217.4445952	1.217531543	0.197703103	6.158383562	7.35E-10	3.69E-08
ENSG00000134627.12	PIWIL4	11.76620086	1.217254472	0.277713862	4.383124645	1.17E-05	0.000130952
ENSG00000172771.12	EFCAB12	7.627149975	1.21447731	0.276337677	4.394903087	1.11E-05	0.00012504
ENSG00000129467.14	ADCY4	21.25707747	1.210026691	0.240089552	5.039897326	4.66E-07	8.99E-06
ENSG00000206341.7	HLA-H	170.1225435	1.209931948	0.283830846	4.262862771	2.02E-05	0.000204212
ENSG00000166523.8	CLEC4E	126.4213443	1.207993865	0.352501362	3.426919709	0.00061047	0.003381781
ENSG00000165948.11	IFI27L1	5.029045974	1.206592299	0.347062646	3.476583589	0.000507846	0.002915106
ENSG00000165731.21	RET	2.746413639	1.206492229	0.451575127	2.671741989	0.007545864	0.025845638
ENSG00000188385.12	JAKMIP3	2.70865182	1.205729981	0.443878415	2.716351909	0.006600572	0.023251078
ENSG00000177697.19	CD151	116.8632475	1.204947845	0.244986597	4.918423545	8.72E-07	1.52E-05
ENSG00000141582.15	CBX4	162.6107085	1.204780844	0.228202452	5.279438637	1.30E-07	3.07E-06
ENSG00000160908.15	ZNF394	263.6004629	1.204464215	0.174067221	6.919534908	4.53E-12	4.18E-10
ENSG00000165886.5	UBTD1	29.44665417	1.203993401	0.279169829	4.312763322	1.61E-05	0.000169703
ENSG00000078804.13	TP53INP2	71.236393	1.201974926	0.257351665	4.670554299	3.00E-06	4.24E-05
ENSG00000135124.15	P2RX4	53.20150877	1.201952646	0.189493772	6.342966501	2.25E-10	1.29E-08
ENSG00000159588.15	CCDC17	24.5200288	1.201812636	0.235504198	5.103147394	3.34E-07	6.76E-06
ENSG00000110046.13	ATG2A	462.4193637	1.201475368	0.229095537	5.244429403	1.57E-07	3.60E-06
ENSG00000198722.14	UNC13B	11.2874713	1.201403357	0.341248047	3.520616069	0.000430546	0.002538492
ENSG00000126522.17	ASL	24.06136822	1.200014744	0.235589276	5.093673043	3.51E-07	7.05E-06
ENSG00000229474.8	PATL2	81.28980513	1.199712112	0.166749434	7.194699759	6.26E-13	7.13E-11
ENSG00000213889.11	PPM1N	6.392224112	1.198705965	0.360279763	3.327153196	0.000877381	0.004553028
ENSG00000136527.18	TRA2B	450.7606509	1.198185737	0.168719719	7.101634241	1.23E-12	1.32E-10
ENSG00000164054.16	SHISA5	721.7928674	1.197945362	0.18327501	6.536326795	6.30E-11	4.24E-09
ENSG00000181523.13	SGSH	105.5338008	1.196554058	0.194450885	6.153502768	7.58E-10	3.74E-08
ENSG00000211938.2	IGHV3-7	28.31745435	1.195707569	0.354392925	3.373960049	0.000740951	0.003963064
ENSG00000213658.12	LAT	4.758704101	1.194839913	0.39961846	2.989951748	0.002790215	0.011766922
ENSG00000105245.9	NUMBL	11.41167293	1.191702632	0.241893828	4.926552454	8.37E-07	1.47E-05
ENSG00000146094.16	DOK3	576.3505691	1.19090091	0.215228484	5.533193789	3.14E-08	9.30E-07
ENSG00000064932.16	SBNO2	807.8156837	1.190559878	0.241452992	4.930814356	8.19E-07	1.44E-05
ENSG00000116133.13	DHCR24	21.171557	1.189807751	0.239608796	4.965626343	6.85E-07	1.24E-05
ENSG00000119333.12	DYNC2I2	12.38784029	1.189347283	0.289125349	4.113604317	3.90E-05	0.000352449
ENSG00000160223.17	ICOSLG	6.138968159	1.189273824	0.496393127	2.39583056	0.016582754	0.04855125
ENSG00000136541.15	ERMN	18.91359935	1.188426424	0.311111001	3.819943427	0.000133482	0.000983352
ENSG00000143297.19	FCRL5	60.77236189	1.188325799	0.302892071	3.923264796	8.74E-05	0.000692659
ENSG00000256453.2	DND1	1.758293251	1.187875135	0.497619584	2.387114925	0.016981182	0.049502144
ENSG00000213906.10	LTB4R2	11.38750074	1.18760295	0.302393351	3.927344777	8.59E-05	0.000682613
ENSG00000105656.13	ELL	254.1712623	1.18686063	0.228637511	5.19101449	2.09E-07	4.58E-06
ENSG00000165655.17	ZNF503	4.969688864	1.186434467	0.315882834	3.755932072	0.000172698	0.00121034
ENSG00000157593.19	SLC35B2	41.33488453	1.184984133	0.230674098	5.13704896	2.79E-07	5.80E-06
ENSG00000181381.15	DDX60L	760.6243698	1.184838542	0.287506879	4.121078933	3.77E-05	0.000343628
ENSG00000167483.19	NIBAN3	153.1506724	1.184774627	0.330020183	3.590006571	0.00033067	0.002042627
ENSG00000120093.12	HOXB3	3.732400452	1.184277365	0.325389458	3.639568941	0.000273095	0.001759349
ENSG00000213015.9	ZNF580	24.84817618	1.183790884	0.270281011	4.379852215	1.19E-05	0.000132409
ENSG00000081913.14	PHLPP1	76.50687298	1.181306565	0.219502276	5.38175087	7.38E-08	1.90E-06
ENSG00000172403.11	SYNPO2	4.131462039	1.180774131	0.445060893	2.65306197	0.007976522	0.027012624
